evaluation_number,source_file,timestamp_raw,filled_feedbacks,questions_count,item_index,question_text,n,mean_exported
25,feedback_eigene Evaluation-25.csv,"Sonntag, 9. November 2025, 22:52",43,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,0,
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,30,2.0
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,2,Die Lernatmosphäre ist angenehm.,30,2.4
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,3,Das Lernen macht mir Spaß.,30,2.2
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,30,1.533333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,30,1.766666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,30,1.566666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,30,1.7
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,8,Die Inhalte sind verständlich.,30,1.633333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,30,1.466666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,10,ch komme thematisch mit.,30,1.466666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,30,1.666666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",30,1.833333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,13,Ich kann mir die neuen Themen gut merken.,30,1.833333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",30,1.966666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,30,1.7
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",30,1.8
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,30,1.666666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,30,2.833333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,30,2.266666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,30,1.933333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",30,2.466666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",30,2.1
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",30,2.233333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,30,1.666666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,30,1.866666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,30,1.666666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,30,1.7
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",30,2.766666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,29,Inhalte werden mit konkreten Beispielen erläutert.,30,1.9
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,30,Die Lernziele sind mir bekannt.,30,2.0
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,31,Die Lernziele werden erreicht.,30,1.966666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",30,3.033333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",30,2.766666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,30,1.866666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,30,1.866666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,30,2.166666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,30,2.433333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,30,2.233333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",29,1.966666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",30,2.4
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,41,Inhalte werden in Diskussionen vertieft.,30,1.833333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,30,1.933333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",30,1.966666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,30,1.633333333
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",30,1.466666667
26,feedback_eigene Evaluation-26.csv,"Sonntag, 9. November 2025, 22:51",30,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,12,
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,2,Die Lernatmosphäre ist angenehm.,7,2.0
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,3,Das Lernen macht mir Spaß.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,7,1.714285714
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,7,1.714285714
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,7,1.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,7,1.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,8,Die Inhalte sind verständlich.,7,1.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,7,1.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,10,ch komme thematisch mit.,7,1.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,7,1.714285714
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,13,Ich kann mir die neuen Themen gut merken.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",7,1.857142857
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,7,2.285714286
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",7,1.714285714
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,7,1.714285714
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,7,2.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,7,2.0
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",7,2.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",7,1.857142857
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",7,2.285714286
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,7,2.0
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,29,Inhalte werden mit konkreten Beispielen erläutert.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,30,Die Lernziele sind mir bekannt.,7,2.285714286
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,31,Die Lernziele werden erreicht.,6,1.428571429
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",7,2.0
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",7,2.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,7,2.0
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,7,2.0
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,7,2.428571429
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,7,2.142857143
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,7,2.285714286
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",7,2.428571429
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",7,2.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,41,Inhalte werden in Diskussionen vertieft.,7,1.571428571
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,7,2.0
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",6,1.285714286
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,7,1.857142857
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",7,1.857142857
27,feedback_eigene Evaluation-27.csv,"Sonntag, 9. November 2025, 22:51",7,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,3,
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,39,1.625
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,2,Die Lernatmosphäre ist angenehm.,40,2.125
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,3,Das Lernen macht mir Spaß.,40,2.025
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,40,1.475
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,40,1.525
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,40,1.6
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,40,1.525
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,8,Die Inhalte sind verständlich.,40,2.2
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,40,2.025
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,10,Ich komme thematisch mit.,40,1.975
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,39,2.6
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",40,1.9
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,13,Ich kann mir die neuen Themen gut merken.,40,2.325
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",40,2.25
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,40,1.675
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",40,1.7
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,40,1.775
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,40,3.15
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,40,2.8
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,40,2.7
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",40,2.9
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",40,2.925
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",40,2.7
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,40,1.9
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,39,2.15
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,40,2.15
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,40,2.15
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",40,2.975
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,29,Inhalte werden mit konkreten Beispielen erläutert.,40,2.45
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,30,Die Lernziele sind mir bekannt.,40,2.45
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,31,Die Lernziele werden erreicht.,39,2.275
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",40,3.05
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",40,3.125
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,40,2.25
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,40,2.2
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,40,2.45
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,39,2.875
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,39,2.65
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",39,2.475
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",39,2.65
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,41,Inhalte werden in Diskussionen vertieft.,40,2.025
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,40,2.275
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",40,2.075
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,40,1.95
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",40,1.9
28,feedback_Eigene Evaluation-28.csv,"Sonntag, 9. November 2025, 22:51",40,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,7,
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,33,2.363636364
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,33,2.060606061
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,33,2.181818182
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,32,1.606060606
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,33,1.757575758
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,33,1.909090909
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,32,1.696969697
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,33,2.121212121
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,33,1.939393939
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,33,1.757575758
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,33,1.848484848
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",33,2.0
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,33,2.424242424
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",33,2.454545455
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,33,2.03030303
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",33,1.727272727
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,33,1.96969697
29,feedback_eigene Evaluation-29.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,33,2.939393939
