evaluation_number,source_file,timestamp_raw,filled_feedbacks,questions_count,item_index,question_text,response_label,response_score,count
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft gerade noch zu (3),3,6
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft eher nicht zu (4),4,1
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft überwiegend nicht zu (5),5,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,trifft überhaupt nicht zu (6),6,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft voll und ganz zu (1),1,4
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft überwiegend zu (2),2,6
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft gerade noch zu (3),3,3
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft eher nicht zu (4),4,3
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft überwiegend nicht zu (5),5,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",trifft überhaupt nicht zu (6),6,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft voll und ganz zu (1),1,4
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft überwiegend zu (2),2,7
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft gerade noch zu (3),3,4
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft eher nicht zu (4),4,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft überwiegend nicht zu (5),5,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,trifft überhaupt nicht zu (6),6,1
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft voll und ganz zu (1),1,3
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft überwiegend zu (2),2,7
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft gerade noch zu (3),3,6
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft eher nicht zu (4),4,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft überwiegend nicht zu (5),5,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",trifft überhaupt nicht zu (6),6,0
23,feedback_eigene Evaluation-23.csv,"Sonntag, 9. November 2025, 22:50",16,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,Freitext,0,5
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft voll und ganz zu (1),1,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft überwiegend zu (2),2,21
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft gerade noch zu (3),3,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft eher nicht zu (4),4,6
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft überwiegend nicht zu (5),5,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,trifft voll und ganz zu (1),1,14
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,trifft überwiegend zu (2),2,10
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,trifft gerade noch zu (3),3,8
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,trifft eher nicht zu (4),4,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,2,Die Lernatmosphäre ist angenehm.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,trifft voll und ganz zu (1),1,14
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,trifft überwiegend zu (2),2,13
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,trifft gerade noch zu (3),3,5
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,trifft eher nicht zu (4),4,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,3,Das Lernen macht mir Spaß.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft voll und ganz zu (1),1,11
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft überwiegend zu (2),2,15
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft gerade noch zu (3),3,4
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft eher nicht zu (4),4,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft überwiegend nicht zu (5),5,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft voll und ganz zu (1),1,10
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft überwiegend zu (2),2,18
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft gerade noch zu (3),3,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft eher nicht zu (4),4,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft voll und ganz zu (1),1,5
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft überwiegend zu (2),2,15
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft gerade noch zu (3),3,10
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft eher nicht zu (4),4,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft überwiegend nicht zu (5),5,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft voll und ganz zu (1),1,11
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft überwiegend zu (2),2,9
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft gerade noch zu (3),3,10
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft eher nicht zu (4),4,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft überwiegend nicht zu (5),5,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,trifft voll und ganz zu (1),1,7
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,trifft überwiegend zu (2),2,10
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,trifft gerade noch zu (3),3,12
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,trifft eher nicht zu (4),4,4
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,8,Die Inhalte sind verständlich.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,trifft voll und ganz zu (1),1,16
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,trifft überwiegend zu (2),2,10
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,trifft gerade noch zu (3),3,4
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,trifft eher nicht zu (4),4,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,trifft voll und ganz zu (1),1,17
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,trifft überwiegend zu (2),2,13
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,trifft gerade noch zu (3),3,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,trifft eher nicht zu (4),4,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,10,ch komme thematisch mit.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,trifft voll und ganz zu (1),1,16
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,trifft überwiegend zu (2),2,13
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,trifft gerade noch zu (3),3,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,trifft eher nicht zu (4),4,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",trifft voll und ganz zu (1),1,6
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",trifft überwiegend zu (2),2,13
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",trifft gerade noch zu (3),3,10
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",trifft eher nicht zu (4),4,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",trifft überhaupt nicht zu (6),6,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,trifft voll und ganz zu (1),1,5
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,trifft überwiegend zu (2),2,19
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,trifft gerade noch zu (3),3,6
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,trifft eher nicht zu (4),4,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,13,Ich kann mir die neuen Themen gut merken.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",trifft voll und ganz zu (1),1,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",trifft überwiegend zu (2),2,13
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",trifft gerade noch zu (3),3,12
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",trifft eher nicht zu (4),4,5
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,trifft voll und ganz zu (1),1,7
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,trifft überwiegend zu (2),2,15
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,trifft gerade noch zu (3),3,6
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,trifft eher nicht zu (4),4,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,trifft überwiegend nicht zu (5),5,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,trifft überhaupt nicht zu (6),6,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",trifft voll und ganz zu (1),1,15
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",trifft überwiegend zu (2),2,11
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",trifft gerade noch zu (3),3,4
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",trifft eher nicht zu (4),4,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,trifft voll und ganz zu (1),1,8
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,trifft überwiegend zu (2),2,16
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,trifft gerade noch zu (3),3,4
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,trifft eher nicht zu (4),4,5
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,trifft überwiegend nicht zu (5),5,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,trifft überhaupt nicht zu (6),6,0
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,trifft voll und ganz zu (1),1,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,trifft überwiegend zu (2),2,16
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,trifft gerade noch zu (3),3,6
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,trifft eher nicht zu (4),4,5
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,trifft überwiegend nicht zu (5),5,3
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,trifft überhaupt nicht zu (6),6,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,trifft voll und ganz zu (1),1,4
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,trifft überwiegend zu (2),2,12
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,trifft gerade noch zu (3),3,11
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,trifft eher nicht zu (4),4,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,trifft überwiegend nicht zu (5),5,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,trifft überhaupt nicht zu (6),6,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,trifft voll und ganz zu (1),1,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,trifft überwiegend zu (2),2,8
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,trifft gerade noch zu (3),3,9
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,trifft eher nicht zu (4),4,9
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,trifft überwiegend nicht zu (5),5,1
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,trifft überhaupt nicht zu (6),6,2
24,feedback_eigene Evaluation-24.csv,"Sonntag, 9. November 2025, 22:34",33,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",trifft voll und ganz zu (1),1,2
